audio,labeled_text
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_4.wav,vâng ờ ngoài ra thì đối với công việc này khi mà mình làm việc nhá thì ca làm việc thì sẽ là mười tiếng và hiện tại mình làm được ca ngày hay ca đêm nhỉ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_5.wav,dạ vâng bởi vì nếu mà ca đêm thì mình sẽ cần phải xoay ca hai tuần một lần ý thì mình ô kê về vấn đề này không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_6.wav,vâng ngoài ra ấy thì đối với công việc này thì mình sẽ được nghỉ ca làm việc mười tiếng thì mình cũng sẽ được nghỉ thời gian giữa ca là bốn lăm phút đến một tiếng và mình sẽ là mình sẽ tự chủ động cơm ăn giữa ca nhé nghĩa là mình sẽ tự mang cơm đi ăn để và mình nghỉ giữa ca đó. thì hiện tại có ca từ sáu rưỡi sáng đến bốn rưỡi chiều và mười hai giờ trưa đến mười giờ tối cũng như là ca đêm cũng sẽ có từ tám giờ tối đến sáu giờ sáng thì mình làm ca nào cũng được đúng không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_7.wav,vâng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_8.wav,hiện tại thì yêu cầu của cụm cũng như là các anh shipper ấy thì hiện tại yêu cầu của công ty là sẽ là bắt buộc là một trăm phần trăm phải có sử dụng điện thoại en đờ roi thì bạn có sử dụng điện thoại en đời roi không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_9.wav,bạn có sử dụng alo bạn có sử dụng không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_10.wav,ừ bởi vì đúng rồi. bởi vì hiện tại thì mình khi mà mình đi làm ấy mình sẽ cần phải check in check ao chấm công trên app nội bộ của công ty và mình sẽ làm và tính sản lượng cho mình cũng sẽ hiển thị trực tiếp trên app nội bộ của công ty luôn bạn cũng sẽ xem được bảng lương ngày hôm đấy là bạn đã làm được bao nhiêu năng suất và mức lương ngày hôm đấy của bạn là bao nhiêu luôn. đó thì cái này app nội bộ của công ty sẽ hỗ trợ trên hệ điều hành an đờ roi nên là công ty sẽ yêu cầu bắt buộc là phải có điện thoại an đờ roi để đi làm đó và hiện tại ý thì tính như mình cũng đã đăng trên bài thì hiện tại là mình sẽ làm trên hai sáu công tức là một tuần mình sẽ được nghỉ một ngày linh động không nhất thiết phải là thứ bảy và chủ nhật đó nhưng mà mình cần phải báo trước với giám sát kho hoặc là quản lý dây chuyền của mình nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_11.wav,đó thì hiện tại đối với mức lương thì cơ chế lương sẽ là có lương cứng và lương năng suất lương cứng thì sẽ là bốn triệu sáu trăm tám mươi nghìn cộng với lương năng suất. thì trung bình hiện tại ở kho đang nhận giao động từ chín đến mười hai triệu thì mình bạn ô kê với mức lương này không và bạn có thể đáp ứng được công việc này không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_12.wav,nếu mà trường hợp mà mình tăng ca thì mình sẽ là phụ cấp tăng ca riêng mình tăng ca thì mình sẽ có mức lương ca riêng đó còn trường hợp mà mình làm chuyên ca đêm thì cũng sẽ có phụ cấp ca đêm tùy vị trí
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_13.wav,ví dụ là bên check mã vạch đơn hoặc là bên kho hàng to hàng cồng kềnh ấy thì mức phụ cấp đấy cũng sẽ khác giao động từ một triệu rưỡi đến hai triệu
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_14.wav,đấy là phụ cấp ca đêm còn tăng ca thì mình tăng ca được bao nhiêu giờ bao nhiêu giờ cũng sẽ có lương tăng ca riêng còn đây là mình đang nói theo đang là làm theo ca làm việc đây là mức lương theo ca làm việc chưa tính tăng ca
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_15.wav,ừ thì
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_16.wav,không được bạn ơi bởi vì một ngày có hai tư hai tư giờ bạn làm hai ca thì hết hai mươi giờ rồi thì làm sao bạn đảm bảo được các công việc lâu dài đúng không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_17.wav,ngày hôm sau bạn đi làm bạn cũng không đảm bảo được cái lượng năng suất và làm việc thì như vậy thì thà mình tuyển hai người hai người làm hai ca đấy thì có phải năng suất nó cao hơn và cái thứ hai nữa là giải quyết được các vấn đề về tồn hàng ở kho đúng không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_19.wav,đúng rồi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_20.wav,thì bạn làm liên tục hai hai mươi tiếng thì không không kho nào là người ta chấp nhận cái việc này cả
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_21.wav,ừ thì nếu trường hợp nghĩa là bạn có thể đáp ứng được cái công việc này không nhỉ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_22.wav,ờ thế thì sáng mai bạn có thể qua phỏng vấn không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_23.wav,ừ sáng mai mình hẹn bạn qua phỏng vấn nhá vào lúc chín giờ chín giờ mình có mặt ở kho khi đi mình đi giày và mang theo căn cước công dân cá nhân nhá. mính sẽ gửi cho bạn cái địa chỉ của kho cũng như là định vị của kho khi đi mà đến nơi ấy thì bạn có vấn đề gì bạn cứ gọi điện trực tiếp cho mình hoặc là đến nơi bạn cứ báo bảo vệ cho mình mượn thẻ khách để mình vào chỉ cho mình vào phòng nhân sự để phỏng vấn nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_24.wav,ừ ô kê bạn bạn để ý thời gian đến phỏng vấn nhá sáng thứ sáng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_25.wav,sáng mai sáng mai chín giờ nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0972350934-20240604102903-1717471734.581741.wav-out_segment_26.wav,sáng thứ tư ô kê ô kê cảm ơn bạn
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90849-842471016869-0985742859-20240604082745-1717464422.524483.wav-out_segment_0.wav,gọi lại mà không nghe
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-in_segment_1.wav,vâng ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-in_segment_2.wav,vâng vâng mình đi rồi ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-in_segment_6.wav,à mình chưa ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-in_segment_8.wav,không mình không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-in_segment_11.wav,mình có chạy được ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-in_segment_13.wav,không biết là mình đến chỗ mình phỏng vấn ở đâu ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_1.wav,à alo mình chào bạn mình là hùng mình ở bên nhân sự tuyển dụng giao hàng tiết kiệm ấy mình vừa thấy là nhận được thông tin là vừa có bạn nhân sự có trao đổi với bạn về công việc giao hàng của bên mình đúng không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_2.wav,à đúng rồi không biết thì hiện tại bạn bạn khôi nguyên đúng không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_3.wav,bạn đang sống ở khu vực nào ở hai bà trưng ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_6.wav,bạn từng chạy giao hàng chưa
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_7.wav,rồi thì hiện tại thì đối với cả công việc của bên mình thì vừa nãy có bạn có trao đổi ấy ạ bên mình đang có cái công việc chạy giao hàng này mình có thể sử dụng ai phôn để chạy này
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_8.wav,thời khung về công việc chính thì mình sẽ chạy giao hàng quanh các quận nội thành trong hà nội
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_9.wav,ở dây thì hàng thì đã có sẵn ở trong kho rồi thì bạn sẽ chỉ cần qua nhận hàng ở trong kho rồi mình sẽ đi giao thôi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_10.wav,và về khung thời gian thì mình cũng chỉ giao ở trong khung thời gian về hành chính thôi từ bảy giờ ba mươi đến mươì bảy giờ ba mươi hoặc là từ tám giờ cho đến mười tám giờ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_12.wav,thì đối với cả bên công ty thì hiện tại khi mà yêu cầu ứng tuyển vào thì sẽ không có dính nợ xấu hay là tiền án ấy thì bạn có dính nợ xấu hay là tiền án không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_13.wav,à rồi ô kê
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_14.wav,bởi vì mức cho mình hỏi một chút sơ qua này mức thu nhập mà bạn đang mong muốn là bao nhiêu nhỉ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_15.wav,à rồi ô kê thế thì với cả cái công việc giao hàng này thì nó cũng sẽ phù hợp với cả mức thu nhập của mình và nó có sẽ đảm bảo cả cao hơn cơ vì mức thu nhập hiện tại trung bình đối với một bạn chạy giao hàng bên mình đang ở mức là từ mười lăm mười một cho đến mười lăm triệu đối với các bạn mới vào đầu vào thôi ạ trong hai tháng đầu. còn sau đó về thao tác và về công việc của mình đã bắt nhịp được rồi thì mức thu nhập sẽ cao hơn nó sẽ rơi vào từ mười lăm đến hai mươi triệu trong một tháng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_16.wav,đó thì với cả kể cả cái phần tuyến mà mình sẽ chạy quanh các quận nội thành trong hà nội đấy thì nó sẽ rơi vào tầm một ngày mình sẽ chạy tầm tư bốn đến năm quận thì  không biết là bạn có chạy được không nhỉ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_19.wav,đúng là mình sẽ cọc đầu vào trước trong ngày nhận việc là một triệu chuyển khoản
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_20.wav,ờ hiện tại thì đang có buổi chiều hôm nay này là lúc hai giờ chiều mình sẽ có buổi phỏng vấn ở bên số một trăm ba mươi sáu a xã đàn ấy ạ sẽ là kho xã đàn của công ty
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_21.wav,ờ ngày mai thì vẫn là khung giờ đấy và thời điểm đấy ạ là lúc mười bốn giờ tại một trăm ba sáu một ba sáu a xã đàn thì nếu mà bạn sắp xếp được ngày mai thì mình sẽ gửi lại thông tin của bạn qua zalo được không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_23.wav,ô kê bạn vẫn dùng zalo số này đúng không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_24.wav,ô kê mình cảm ơn nhá có gì mình sẽ gửi lại thông tin của bạn qua zalo nhé
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90855-842471016869-0929897991-20240604111835-1717474709.603451.wav-out_segment_25.wav,ô kê chào bạn
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90858-842471016869-0364828820-20240604082231-1717464134.522939.wav-in_segment_1.wav,à vâng đây em đang qua rồi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90858-842471016869-0364828820-20240604082231-1717464134.522939.wav-out_segment_0.wav,alo cho mình hỏi đây phải số của bạn đức đúng không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90858-842471016869-0364828820-20240604082231-1717464134.522939.wav-out_segment_1.wav,dạ vâng chào bạn mình liên hệ cho bạn từ nhân sự của giao hàng kiết kiệm ấy thì sáng nay bạn có cái lịch phỏng vấn bên mình thì bạn sắp xếp thời gian tham gia đúng giờ giúp mình bạn nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90858-842471016869-0364828820-20240604082231-1717464134.522939.wav-out_segment_2.wav,à dạ vâng ạ mình cảm ơn ạ bạn mình chào bạn ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90858-842471016869-0918267839-20240604082141-1717464092.522795.wav-out_segment_0.wav,alo cho mình hỏi đây phải số của bạn đức đúng không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90858-842471016869-0918267839-20240604082141-1717464092.522795.wav-out_segment_1.wav,dạ vâng chào bạn mình liên hệ cho bạn từ nhân sự của giao hàng kiết kiệm ấy thì sáng nay bạn có cái lịch phỏng vấn bên mình thì bạn sắp xếp thời gian tham gia đúng giờ giúp mình bạn nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90858-842471016869-0918267839-20240604082141-1717464092.522795.wav-out_segment_2.wav,à dạ vâng ạ mình cảm ơn ạ bạn mình chào bạn ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-in_segment_1.wav,phải ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-in_segment_2.wav,thôi một lúc nữa bạn nhá một lúc nữa mình gọi lại nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-in_segment_3.wav,giờ mình đang bận có tí việc ấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-in_segment_4.wav,giờ mấy giờ rồi nhỉ giờ nhà đang bận tí việc ấy nên không nghe được
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-in_segment_5.wav,tầm ba ba ba mươi phút nữa nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-out_segment_0.wav,alo đây có phải số điện thoại của bạn trần thị hiền không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-out_segment_1.wav,mình chào bạn nhá mình là tú này mình gọi đến từ bộ phận tuyển dụng ở bên giao hàng tiết kiệm ấy mình có nhận được cái thông tin ứng tuyển của bạn vào vị trí nhân viên bưu cục bên mình này nên là mình muốn gọi điện để trao đổi với bạn một chút về công việc ấy thì không biết là hiện tại bạn có đang tiện nghe máy không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-out_segment_2.wav,tầm tầm mấy giờ bạn thì mình có thể gọi lại cho bạn được vì tại vì là mình đang gọi cho bạn bằng cái số tổng đài của công ty bạn không thể gọi lại được ấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0352905251-20240604084702-1717465602.531374.wav-out_segment_4.wav,rồi ô kê nhá mình chào bạn
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-in_segment_0.wav,đúng đúng rồi ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-in_segment_1.wav,à dạ vâng ạ chị đợi em chút em đang ngoài chỗ này chỗ hơi ồn
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-in_segment_3.wav,chị cứ nói đi ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-in_segment_4.wav,à dạ em sinh năm chín bảy ạ em thì tốt nghiệp cái chương trình liên kết quốc tế thôi ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-out_segment_0.wav,alo đây có phải là số điện thoại của bạn nguyễn thành đông không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-out_segment_1.wav,à mình chào bạn nhá mình là tú này mình gọi đến từ bộ phận nhân sự ở bên giao hàng tiết kiệm ấy mình có nhận được cái thông tin ứng tuyển của bạn vào vị trí nhân viên bưu cục bên mình này nên là mình muốn gọi điện để trao đổi với bạn một chút về công việc ấy thì không biết là hiện tại bạn có đang tiện nghe máy không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-out_segment_3.wav,à mình đang chưa nghe rõ bạn nói ấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-out_segment_7.wav,à vậy chắc là em xin phép được lưu trữ hồ sơ của anh đông lại ở đây nhá tại vì là đối với cái vị trí nhân viên bưu cục này của bên em ý thì yêu cầu là phải tốt nghiệp bằng đại học từ loại khá trở lên ý
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0379633252-20240604084921-1717465750.532451.wav-out_segment_8.wav,vâng vâng em chào anh ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0853360885-20240604090300-1717466544.538152.wav-in_segment_3.wav,hai ạ dạ vâng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0853360885-20240604090300-1717466544.538152.wav-in_segment_4.wav,dạ chị ơi chị có thể gọi giúp lại lúc chiều được không bây giờ em đang trên trường ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0853360885-20240604090300-1717466544.538152.wav-in_segment_5.wav,dạ vâng em cảm ơn ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0853360885-20240604090300-1717466544.538152.wav-out_segment_0.wav,alo đây có phải là số điện thoại của bạn quế anh không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0853360885-20240604090300-1717466544.538152.wav-out_segment_1.wav,mình chào bạn nhá mình là tú này mình gọi đến từ bộ phận tuyển dụng ở bên giao hàng tiết kiệm ấy mình có nhận được cái thông tin ứng tuyển của bạn vào vị trí nhân viên bưu cục bên mình này nên là mình muốn gọi điện để trao đổi với bạn một chút về công việc ấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0853360885-20240604090300-1717466544.538152.wav-out_segment_2.wav,thì không biết bạn có đang tiện nghe máy không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0853360885-20240604090300-1717466544.538152.wav-out_segment_3.wav,à vậy thì tầm chiều mình gọi lại cho bạn nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0896489222-20240604103003-1717471797.582184.wav-in_segment_1.wav,ừ ô kê bây giờ anh vào đây nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0896489222-20240604103003-1717471797.582184.wav-out_segment_1.wav,anh minh ơi em có gửi cho anh cái linh meet ấy anh vào phỏng vấn bạn giúp em với
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90859-842471016869-0896489222-20240604103003-1717471797.582184.wav-out_segment_3.wav,dạ vâng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_2.wav,tên là gì
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_3.wav,lấy rồi làm rồi sao ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_5.wav,đây này sáu sáu hai hai
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_6.wav,vừa vừa tôi vừa làm xong vừa vừa thao tác xong sau vừa làm xong đây rồi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_7.wav,đâu vừa làm xong rồi vừa thao tác xong
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_9.wav,mà shop này hôm qua đi kho đây gửi một bạn khác không bảo tớ hôm qua bạn ý nhắn bảo tớ sáng nay tớ làm rồi vừa làm xong được một lúc rồi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_10.wav,không phải đến lấy hàng mà bạn này bạn ý đi chơi hay đưa con đi học cứ đi qua đây gửi cho một bạn khác nhưng không bảo hôm qua bạn ý nhắn tối hôm qua bạn ý nhắn tớ bạn ý bảo em gửi hàng ở đấy anh bảo bạn ý bảo bạn lấy hàng làm em. nói giờ làm nó về thôi bảo để sáng mai tớ vừa làm xong
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_11.wav,anh làm xong rồi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_13.wav,"có nghĩa là không phải hôm qua anh đi lấy mà hôm qua một bạn khác nhưng mà để sang app bạn khác nhưng bạn ấy đi không có nhà bạn ấy đi qua đây bạn ấy gửi gửi đơn nhưng mà bạn không bảo ai nhưng mà không bảo tối hôm qua chiều tối hôm qua bạn nhắn bảo là hôm qua em gửi đơn đấy anh bảo bạn ý quét cho em, bảo ừ được rồi nhưng mà nó đang đi làm nhưng mà sáng nay anh làm rồi"
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/90864-842471016869-0705511559-20240604083222-1717464730.526154.wav-in_segment_16.wav,"không không phải đến  không phải đến lấy hàng mà nó đi qua đây nó cầm vào kho nó gửi nhưng mà nó không bảo ai nhưng mà cái bọn trẻ trẻ nó không biết được sáng nay hôm qua anh sáng nay đến anh hỏi bảo hôm quá có sương mai gửi đơn nào cho ai không, nó bảo đây đây để trong giỏ bảo để trong giỏ ai biết đâu mà lần"
